Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
nradford@vizpainter.com,TRUE,7/8/2021,9/1/2021,Economy,80,DAL-SEA,569,Nick Radford
rhightower@vizpainter.com,FALSE,9/10/2021,9/30/2021,Economy,133,DAL-HOU,636,Ritsa Hightower
jgalang@vizpainter.com,FALSE,6/14/2021,10/15/2021,Economy,69,DAL-LGA,343,James Galang
cdemoss@vizpainter.com,FALSE,8/26/2021,11/9/2021,Business,133,DAL-AUS,151,Christina DeMoss
mlee@vizpainter.com,FALSE,6/28/2021,8/12/2021,Economy,148,DAL-AUS,550,Muhammed Lee
jmyrick@vizpainter.com,FALSE,6/17/2021,8/16/2021,Economy,114,DAL-ATL,368,Jessica Myrick
lryan@vizpainter.com,FALSE,8/25/2021,9/30/2021,Economy,124,DAL-LAS,468,Lisa Ryan
ejacobs@vizpainter.com,FALSE,1/10/2021,3/20/2021,Business,131,DAL-SFO,276,Eva Jacobs
arosenblatt@vizpainter.com,FALSE,11/20/2021,12/31/2021,Business,62,DAL-SEA,27,Allen Rosenblatt
dleinenbach@vizpainter.com,TRUE,11/6/2021,11/28/2021,Economy,61,DAL-ATL,221,Denise Leinenbach
bfritzler@vizpainter.com,TRUE,2/16/2021,3/23/2021,Economy,74,DAL-HOU,85,Beth Fritzler
ddickinson@vizpainter.com,FALSE,6/6/2021,10/8/2021,Economy,110,DAL-HOU,237,Dorothy Dickinson
mschwartz@vizpainter.com,TRUE,11/29/2021,12/29/2021,First Class,254,DAL-OKC,517,Maxwell Schwartz
tstivers@vizpainter.com,FALSE,11/6/2021,12/4/2021,Economy,113,DAL-HOU,761,Tom Stivers
dbremer@vizpainter.com,FALSE,10/4/2021,12/6/2021,Economy,115,DAL-ATL,207,David Bremer
jrupert@vizpainter.com,FALSE,12/11/2020,2/18/2021,First Class,225,DAL-HOU,379,Jocasta Rupert
ttaslimi@vizpainter.com,TRUE,9/13/2021,11/5/2021,Economy,113,DAL-AUS,750,Tim Taslimi
schance,FALSE,1/1/2021,1/29/2021,Economy,71,DAL-PHX,695,Shaun Chance
cbergmann@vizpainter.com,TRUE,10/21/2021,11/10/2021,Economy,151,DAL-AMA,168,Claudia Bergmann
ahane@vizpainter.com,TRUE,5/15/2021,9/15/2021,Economy,62,DAL-AUS,8,Adrian Hane
kferguson@vizpainter.com,FALSE,11/3/2021,11/19/2021,Economy,128,DAL-PHX,418,Karen Ferguson
rfranzösisch@vizpainter.com,FALSE,4/13/2021,6/25/2021,Economy,155,DAL-PHX,655,Roy Französisch
fcarlisle@vizpainter.com,TRUE,2/26/2021,4/21/2021,Economy,101,DAL-GRR,282,Frank Carlisle
mhaberlin@vizpainter.com,TRUE,7/4/2021,7/27/2021,Economy,152,DAL-ELP,495,Mark Haberlin
djoy@vizpainter.com,FALSE,8/12/2021,9/8/2021,Economy,72,DAL-LAS,227,Denny Joy
dkendrick@vizpainter.com,FALSE,10/12/2021,10/17/2021,Economy,158,DAL-HOU,209,David Kendrick
aarmold@vizpainter.com,TRUE,4/9/2021,5/12/2021,Economy,124,DAL-SLC,25,Allen Armold
rwaldorf@vizpainter.com,FALSE,10/13/2021,11/14/2021,Economy,158,DAL-HOU,645,Robert Waldorf
jlebron@vizpainter.com,TRUE,5/30/2021,6/12/2021,Economy,140,DAL-OKC,341,Jack Lebron
kmurray@vizpainter.com,FALSE,10/14/2021,12/29/2021,Business,141,DAL-LGA,424,Katherine Murray
,FALSE,11/20/2021,12/31/2021,Economy,71,DAL-ELP,679,Sarah Foster
x,FALSE,1/29/2021,3/6/2021,Economy,105,DAL-SLC,204,Dave Hallsten
hwasserman@vizpainter.com,FALSE,11/4/2021,12/27/2021,Economy,74,DAL-TUL,328,Helen Wasserman
snguyen@vizpainter.com,FALSE,7/4/2021,10/2/2021,Economy,60,DAL-LGA,713,Steve Nguyen
hengle@vizpainter.com,FALSE,9/30/2021,11/4/2021,Economy,90,DAL-CLE,319,Harold Engle
carntzen@vizpainter.com,FALSE,1/4/2021,3/26/2021,First Class,213,DAL-HOU,184,Cynthia Arntzen
dbrooks@vizpainter.com,FALSE,10/21/2021,12/11/2021,Economy,75,DAL-GRR,203,Dave Brooks
dpoirier@vizpainter.com,FALSE,10/21/2021,11/17/2021,Economy,87,DAL-MDW,206,Dave Poirier
spak@vizpainter.com,FALSE,9/7/2021,9/22/2021,Economy,129,DAL-AUS,723,Sung Pak
rd'ascenzo@vizpainter.com,TRUE,11/11/2021,12/3/2021,Economy,154,DAL-LAS,661,Russell D'Ascenzo
jeaton@vizpainter.com,FALSE,5/8/2021,5/17/2021,Economy,121,DAL-ATL,382,Joel Eaton
rhaberlin@vizpainter.com,FALSE,6/7/2021,6/30/2021,Economy,110,DAL-HOU,639,Rob Haberlin
agrove@vizpainter.com,FALSE,9/21/2021,10/17/2021,Business,144,DAL-PHX,18,Alejandro Grove
rausman@vizpainter.com,FALSE,2/1/2021,4/15/2021,Economy,131,DAL-PHX,658,Ruben Ausman
sengle@vizpainter.com,FALSE,1/16/2021,3/31/2021,Business,174,DAL-LAS,673,Sanjit Engle
rkennedy@vizpainter.com,FALSE,7/19/2021,7/31/2021,Economy,70,DAL-AUS,619,Ralph Kennedy
mgastineau@vizpainter.com,FALSE,7/21/2021,9/19/2021,Economy,75,DAL-AUS,511,Maureen Gastineau
nfranzösisch@vizpainter.com,FALSE,6/13/2021,6/20/2021,Economy,131,DAL-AMA,564,Neil Französisch
mgockenbach@vizpainter.com,FALSE,2/16/2021,4/8/2021,Economy,97,DAL-HOU,542,Mike Gockenbach
ccheatham@vizpainter.com,FALSE,8/17/2021,9/8/2021,Economy,105,DAL-LGA,169,Clay Cheatham
kwillman@vizpainter.com,FALSE,9/6/2021,11/2/2021,Economy,106,DAL-ATL,428,Katrina Willman
ashonely@vizpainter.com,FALSE,5/25/2021,6/18/2021,Economy,81,DAL-OKC,16,Alan Shonely
sgordon@vizpainter.com,FALSE,7/9/2021,9/24/2021,Economy,144,DAL-LGA,697,Sheri Gordon
rhightower@vizpainter.com,FALSE,9/4/2021,9/30/2021,Economy,92,DAL-MDW,636,Ritsa Hightower
rschwarz@vizpainter.com,FALSE,9/4/2021,10/6/2021,First Class,248,DAL-MDW,650,Roland Schwarz
cphan@vizpainter.com,FALSE,9/29/2021,11/7/2021,Economy,115,DAL-PHX,155,Christine Phan
fharton@vizpainter.com,FALSE,11/16/2021,12/11/2021,Economy,134,DAL-OKC,289,Fred Harton
lhaushalter@vizpainter.com,FALSE,10/11/2021,11/10/2021,Economy,91,DAL-AUS,476,Logan Haushalter
tbrockman@vizpainter.com,TRUE,10/25/2021,11/27/2021,Economy,74,DAL-HOU,749,Tim Brockman
jgarza@vizpainter.com,FALSE,2/28/2021,3/18/2021,First Class,257,DAL-SLC,340,Jack Garza
aferguson@vizpainter.com,FALSE,9/22/2021,11/30/2021,Economy,79,DAL-HOU,58,Art Ferguson
mlee@vizpainter.com,FALSE,6/9/2021,8/12/2021,Economy,108,DAL-MDW,550,Muhammed Lee
tritter@vizpainter.com,TRUE,7/12/2021,11/3/2021,Economy,64,DAL-ELP,754,Toby Ritter
mbrown@vizpainter.com,FALSE,6/28/2021,7/15/2021,Economy,61,DAL-LAS,538,Mick Brown
csayre@vizpainter.com,FALSE,5/27/2021,7/13/2021,Economy,126,DAL-AUS,122,Cari Sayre
swooten@vizpainter.com,TRUE,8/27/2021,9/18/2021,Economy,74,DAL-SLC,682,Scot Wooten
handreada@vizpainter.com,FALSE,8/16/2021,9/5/2021,Economy,88,DAL-PHX,327,Helen Andreada
cprescott@vizpainter.com,FALSE,10/19/2021,11/1/2021,Economy,97,DAL-PHX,138,Cathy Prescott
ahawkins@vizpainter.com,FALSE,2/20/2021,5/12/2021,Economy,64,DAL-ATL,2,Aaron Hawkins
azypern@vizpainter.com,FALSE,7/29/2021,11/13/2021,Economy,162,DAL-SLC,50,Annie Zypern
rphan@vizpainter.com,FALSE,10/8/2021,12/11/2021,Economy,153,DAL-LGA,656,Roy Phan
bfritzler@vizpainter.com,FALSE,2/18/2021,3/23/2021,Business,134,DAL-AUS,85,Beth Fritzler
ghale,TRUE,8/14/2021,11/30/2021,Economy,139,DAL-MDW,298,Gene Hale
ccarreira@vizpainter.com,FALSE,12/8/2020,1/27/2021,First Class,261,DAL-SEA,177,Craig Carreira
ttaslimi@vizpainter.com,FALSE,8/28/2021,11/5/2021,Economy,116,DAL-LGA,750,Tim Taslimi
nchilds@vizpainter.com,FALSE,9/17/2021,11/19/2021,Business,158,DAL-AUS,574,Noah Childs
asteele@vizpainter.com,FALSE,9/23/2021,10/1/2021,Business,110,DAL-AMA,42,Ann Steele
bdodson@vizpainter.com,FALSE,8/20/2021,10/1/2021,Economy,101,DAL-MDW,104,Brendan Dodson
tboland@vizpainter.com,FALSE,3/13/2021,4/10/2021,Economy,98,DAL-ATL,744,Thomas Boland
ldecherney@vizpainter.com,TRUE,12/10/2021,12/31/2021,Economy,149,DAL-AUS,466,Lisa DeCherney
kferguson@vizpainter.com,FALSE,11/8/2021,11/19/2021,Economy,80,DAL-PHX,418,Karen Ferguson
rbradley@vizpainter.com,FALSE,10/22/2021,12/8/2021,Economy,87,DAL-HOU,621,Randy Bradley
esmith@vizpainter.com,TRUE,12/12/2021,12/25/2021,Economy,145,DAL-GRR,267,Erica Smith
ccatlett@vizpainter.com,TRUE,3/25/2021,5/16/2021,Economy,157,DAL-AUS,173,Corey Catlett
mjones@vizpainter.com,FALSE,10/8/2021,11/18/2021,Economy,112,DAL-OKC,515,Max Jones
kedelman@vizpainter.com,TRUE,11/28/2021,12/29/2021,Economy,158,DAL-ELP,427,Katrina Edelman
ahaines@vizpainter.com,FALSE,9/16/2021,11/13/2021,Business,81,DAL-AUS,13,Alan Haines
bbowman@vizpainter.com,FALSE,8/21/2021,10/8/2021,Economy,98,DAL-ELP,103,Brenda Bowman
sann@vizpainter.com,TRUE,7/19/2021,8/23/2021,First Class,228,DAL-ELP,721,Sue Ann Reed
jlebron@vizpainter.com,FALSE,5/27/2021,6/12/2021,Economy,64,DAL-HOU,341,Jack Lebron
dbickford@vizpainter.com,FALSE,8/17/2021,9/30/2021,Business,120,DAL-SLC,240,Doug Bickford
