Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
rpayne@vizpainter.com,FALSE,6/26/2024,8/11/2024,Business,179,DAL-LGA,617,Rachel Payne
rarnett@vizpainter.com,FALSE,10/18/2024,12/19/2024,Economy,146,DAL-ATL,618,Ralph Arnett
rkennedy@vizpainter.com,TRUE,7/6/2024,8/23/2024,Economy,64,DAL-AUS,619,Ralph Kennedy
rkennedy@vizpainter.com,FALSE,7/31/2024,8/23/2024,Business,97,DAL-AUS,619,Ralph Kennedy
rritter@vizpainter.com,TRUE,8/22/2024,11/20/2024,Economy,140,DAL-PHX,620,Ralph Ritter
rpölking@vizpainter.com,FALSE,6/9/2024,6/24/2024,Business,90,DAL-ATL,625,Resi Pölking
rpölking@vizpainter.com,FALSE,5/4/2024,5/17/2024,Economy,128,DAL-LGA,625,Resi Pölking
remerson@vizpainter.com,TRUE,11/6/2024,11/24/2024,Business,142,DAL-LGA,626,Ricardo Emerson
remerson@vizpainter.com,FALSE,10/4/2024,11/24/2024,Economy,105,DAL-PHX,626,Ricardo Emerson
remerson@vizpainter.com,FALSE,10/2/2024,11/24/2024,Economy,151,DAL-PHX,626,Ricardo Emerson
rbensley@vizpainter.com,TRUE,11/16/2024,12/3/2024,Economy,72,DAL-ATL,630,Rick Bensley
rbensley@vizpainter.com,FALSE,10/31/2024,12/3/2024,Economy,69,DAL-LAS,630,Rick Bensley
rhuthwaite@vizpainter.com,FALSE,8/9/2024,9/12/2024,Economy,153,DAL-AUS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,FALSE,8/18/2024,9/12/2024,Economy,152,DAL-LAS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,FALSE,7/7/2024,9/12/2024,Economy,108,DAL-AUS,633,Rick Huthwaite
rhuthwaite@vizpainter.com,FALSE,8/21/2024,9/12/2024,Economy,114,DAL-MDW,633,Rick Huthwaite
rhaberlin@vizpainter.com,FALSE,10/15/2024,10/31/2024,Economy,95,DAL-PHX,639,Rob Haberlin
rbarroso@vizpainter.com,TRUE,7/2/2024,9/13/2024,Economy,144,DAL-OKC,642,Robert Barroso
rbarroso@vizpainter.com,FALSE,8/1/2024,9/13/2024,Business,170,DAL-MDW,642,Robert Barroso
rbarroso@vizpainter.com,FALSE,8/9/2024,9/13/2024,Economy,65,DAL-TUL,642,Robert Barroso
rbarroso@vizpainter.com,FALSE,8/24/2024,9/13/2024,Economy,61,DAL-PHX,642,Robert Barroso
rwaldorf@vizpainter.com,FALSE,8/29/2024,9/28/2024,Economy,128,DAL-HOU,645,Robert Waldorf
rwaldorf@vizpainter.com,TRUE,8/21/2024,9/28/2024,Economy,133,DAL-MDW,645,Robert Waldorf
rwaldorf@vizpainter.com,TRUE,9/8/2024,9/28/2024,Economy,132,DAL-HOU,645,Robert Waldorf
rwaldorf@vizpainter.com,FALSE,9/16/2024,9/28/2024,Economy,107,DAL-AUS,645,Robert Waldorf
ro'brian@vizpainter.com,TRUE,6/7/2024,6/22/2024,Economy,125,DAL-LAS,651,Rose O'Brian
rdevincentis@vizpainter.com,TRUE,12/1/2024,12/20/2024,Economy,86,DAL-AUS,653,Ross DeVincentis
rcollins@vizpainter.com,FALSE,9/18/2024,11/12/2024,First Class,291,DAL-HOU,654,Roy Collins
rcollins@vizpainter.com,FALSE,7/7/2024,11/12/2024,Economy,100,DAL-CLE,654,Roy Collins
rcollins@vizpainter.com,FALSE,10/21/2024,11/12/2024,Economy,72,DAL-LAS,654,Roy Collins
rcollins@vizpainter.com,FALSE,3/4/2024,6/7/2024,First Class,316,DAL-SLC,654,Roy Collins
rskaria@vizpainter.com,FALSE,5/17/2024,9/13/2024,Economy,85,DAL-TUL,657,Roy Skaria
rapplegate@vizpainter.com,TRUE,11/3/2024,12/28/2024,Economy,77,DAL-GRR,660,Russell Applegate
shughsby@vizpainter.com,FALSE,9/22/2024,11/7/2024,Business,150,DAL-HOU,664,Sally Hughsby
shughsby@vizpainter.com,FALSE,8/25/2024,11/7/2024,Economy,82,DAL-HOU,664,Sally Hughsby
shughsby@vizpainter.com,FALSE,9/22/2024,11/7/2024,Business,139,DAL-PHX,664,Sally Hughsby
sjacobs@vizpainter.com,FALSE,11/20/2024,12/15/2024,Economy,150,DAL-HOU,674,Sanjit Jacobs
sjacobs@vizpainter.com,TRUE,10/27/2024,12/15/2024,Business,176,DAL-AUS,674,Sanjit Jacobs
sshifley@vizpainter.com,TRUE,1/29/2024,3/23/2024,First Class,231,DAL-ELP,675,Saphhira Shifley
sshifley@vizpainter.com,FALSE,3/5/2024,3/23/2024,Economy,95,DAL-ATL,675,Saphhira Shifley
sshifley@vizpainter.com,TRUE,2/24/2024,3/23/2024,Economy,132,DAL-AUS,675,Saphhira Shifley
sshifley@vizpainter.com,FALSE,3/12/2024,3/23/2024,Economy,72,DAL-TUL,675,Saphhira Shifley
sshifley@vizpainter.com,TRUE,2/4/2024,3/23/2024,Economy,130,DAL-OKC,675,Saphhira Shifley
sshifley@vizpainter.com,FALSE,1/19/2024,3/23/2024,Business,96,DAL-TUL,675,Saphhira Shifley
sshifley@vizpainter.com,FALSE,1/23/2024,3/23/2024,Economy,143,DAL-OKC,675,Saphhira Shifley
sbern@vizpainter.com,FALSE,8/27/2024,10/3/2024,Economy,69,DAL-MDW,677,Sarah Bern
sbern@vizpainter.com,FALSE,8/28/2024,10/3/2024,Economy,112,DAL-SEA,677,Sarah Bern
sbern@vizpainter.com,FALSE,10/15/2024,11/8/2024,Economy,65,DAL-AUS,677,Sarah Bern
sbern@vizpainter.com,FALSE,9/18/2024,10/3/2024,Economy,117,DAL-SLC,677,Sarah Bern
sbern@vizpainter.com,FALSE,9/19/2024,10/3/2024,Economy,79,DAL-AUS,677,Sarah Bern
sbern@vizpainter.com,FALSE,9/14/2024,10/3/2024,Economy,133,DAL-ATL,677,Sarah Bern
sbern@vizpainter.com,FALSE,7/31/2024,10/3/2024,Business,152,DAL-SLC,677,Sarah Bern
swilliamson@vizpainter.com,TRUE,11/9/2024,12/30/2024,Economy,60,DAL-ATL,684,Scott Williamson
sbraxton@vizpainter.com,FALSE,11/13/2024,11/26/2024,Economy,115,DAL-AUS,685,Sean Braxton
so'donnell@vizpainter.com,FALSE,10/8/2024,11/27/2024,Business,136,DAL-GRR,688,Sean O'Donnell
so'donnell@vizpainter.com,FALSE,11/1/2024,11/27/2024,Business,149,DAL-LGA,688,Sean O'Donnell
so'donnell@vizpainter.com,FALSE,9/12/2024,11/27/2024,First Class,224,DAL-OKC,688,Sean O'Donnell
jocampo@vizpainter.com,FALSE,6/10/2024,9/4/2024,Economy,137,DAL-HOU,369,Jesus Ocampo
jocampo@vizpainter.com,FALSE,8/10/2024,9/4/2024,Economy,64,DAL-AUS,369,Jesus Ocampo
jmatthias@vizpainter.com,FALSE,11/8/2024,12/4/2024,Economy,97,DAL-AMA,371,Jill Matthias
jstevenson@vizpainter.com,FALSE,8/18/2024,9/24/2024,Economy,85,DAL-MDW,372,Jill Stevenson
jstevenson@vizpainter.com,FALSE,4/4/2024,4/23/2024,Economy,101,DAL-ATL,372,Jill Stevenson
jstevenson@vizpainter.com,FALSE,2/1/2024,4/23/2024,Economy,112,DAL-TUL,372,Jill Stevenson
jstevenson@vizpainter.com,FALSE,4/8/2024,4/23/2024,Economy,63,DAL-ATL,372,Jill Stevenson
jstevenson@vizpainter.com,FALSE,8/2/2024,9/24/2024,Business,129,DAL-TUL,372,Jill Stevenson
jstevenson@vizpainter.com,TRUE,4/2/2024,4/23/2024,First Class,255,DAL-ELP,372,Jill Stevenson
jmitchum@vizpainter.com,FALSE,5/31/2024,9/16/2024,Economy,78,DAL-AUS,376,Jim Mitchum
jmitchum@vizpainter.com,TRUE,8/29/2024,9/16/2024,Economy,144,DAL-LGA,376,Jim Mitchum
jradford@vizpainter.com,FALSE,3/9/2024,4/15/2024,Economy,121,DAL-AUS,377,Jim Radford
jradford@vizpainter.com,FALSE,3/31/2024,4/15/2024,Economy,137,DAL-ELP,377,Jim Radford
jsink@vizpainter.com,TRUE,10/27/2024,11/23/2024,Economy,134,DAL-PHX,378,Jim Sink
jrupert@vizpainter.com,FALSE,7/9/2024,9/5/2024,Economy,68,DAL-GRR,379,Jocasta Rupert
jrupert@vizpainter.com,FALSE,5/17/2024,9/5/2024,Economy,133,DAL-OKC,379,Jocasta Rupert
jelijah@vizpainter.com,TRUE,10/27/2024,11/8/2024,Economy,129,DAL-MDW,380,Joe Elijah
jelijah@vizpainter.com,FALSE,9/11/2024,11/8/2024,Economy,123,DAL-ATL,380,Joe Elijah
jkamberova@vizpainter.com,FALSE,2/18/2024,3/31/2024,Economy,79,DAL-HOU,381,Joe Kamberova
jjenkins@vizpainter.com,FALSE,7/23/2024,8/26/2024,Economy,84,DAL-HOU,383,Joel Jenkins
jjenkins@vizpainter.com,FALSE,8/2/2024,8/26/2024,Economy,103,DAL-OKC,383,Joel Jenkins
jcastell@vizpainter.com,FALSE,9/10/2024,11/11/2024,Business,123,DAL-AUS,384,John Castell
jcastell@vizpainter.com,FALSE,10/14/2024,11/11/2024,Economy,103,DAL-PHX,384,John Castell
jcastell@vizpainter.com,FALSE,10/21/2024,11/11/2024,Economy,112,DAL-MDW,384,John Castell
jcastell@vizpainter.com,TRUE,9/10/2024,11/11/2024,Economy,118,DAL-MDW,384,John Castell
jcastell@vizpainter.com,FALSE,9/9/2024,11/11/2024,Economy,141,DAL-AUS,384,John Castell
jcastell@vizpainter.com,FALSE,8/29/2024,11/11/2024,Economy,116,DAL-ELP,384,John Castell
jdoherty@vizpainter.com,FALSE,3/23/2024,5/5/2024,Business,84,DAL-SEA,392,Jonathan Doherty
jairdo@vizpainter.com,FALSE,2/17/2024,3/14/2024,Business,115,DAL-AUS,397,Joseph Airdo
jsmith@vizpainter.com,FALSE,10/1/2024,12/20/2024,Business,87,DAL-ELP,401,Joy Smith
jsmith@vizpainter.com,FALSE,10/21/2024,12/20/2024,Economy,137,DAL-LAS,401,Joy Smith
jsmith@vizpainter.com,FALSE,8/4/2024,8/23/2024,Economy,99,DAL-AUS,401,Joy Smith
jdunbar@vizpainter.com,FALSE,6/21/2024,9/11/2024,Business,165,DAL-LGA,403,Julia Dunbar
jdunbar@vizpainter.com,FALSE,7/28/2024,9/11/2024,Business,97,DAL-LGA,403,Julia Dunbar
jcreighton@vizpainter.com,FALSE,10/27/2024,11/15/2024,Business,99,DAL-AUS,406,Julie Creighton
jcreighton@vizpainter.com,FALSE,10/21/2024,11/15/2024,Economy,133,DAL-PHX,406,Julie Creighton
jcreighton@vizpainter.com,TRUE,7/20/2024,11/15/2024,Economy,72,DAL-HOU,406,Julie Creighton
jcreighton@vizpainter.com,FALSE,9/17/2024,11/15/2024,Economy,92,DAL-PHX,406,Julie Creighton
jcreighton@vizpainter.com,FALSE,8/16/2024,11/15/2024,Economy,110,DAL-HOU,406,Julie Creighton
jcreighton@vizpainter.com,FALSE,9/2/2024,11/15/2024,Economy,90,DAL-ATL,406,Julie Creighton
jcreighton@vizpainter.com,FALSE,9/10/2024,11/15/2024,Economy,89,DAL-AUS,406,Julie Creighton
x,FALSE,11/15/2024,12/15/2024,Economy,120,DAL-AUS,407,Julie Kriz
jprescott@vizpainter.com,TRUE,8/10/2024,10/3/2024,Economy,104,DAL-AUS,408,Julie Prescott
jprescott@vizpainter.com,FALSE,6/2/2024,10/3/2024,Economy,91,DAL-AUS,408,Julie Prescott
kmeade@vizpainter.com,TRUE,7/21/2024,8/18/2024,Economy,150,DAL-HOU,414,Kalyca Meade
kbern@vizpainter.com,TRUE,9/11/2024,11/5/2024,Economy,75,DAL-PHX,415,Karen Bern
kbern@vizpainter.com,FALSE,10/14/2024,11/5/2024,First Class,305,DAL-ELP,415,Karen Bern
kbern@vizpainter.com,FALSE,10/4/2024,11/5/2024,Economy,105,DAL-SEA,415,Karen Bern
kbern@vizpainter.com,FALSE,8/24/2024,11/5/2024,First Class,259,DAL-ATL,415,Karen Bern
kdaniels@vizpainter.com,FALSE,11/21/2024,12/28/2024,Economy,159,DAL-HOU,417,Karen Daniels
kdaniels@vizpainter.com,FALSE,12/9/2024,12/28/2024,Economy,123,DAL-LAS,417,Karen Daniels
kdaniels@vizpainter.com,FALSE,12/5/2024,12/28/2024,Economy,87,DAL-OKC,417,Karen Daniels
kdaniels@vizpainter.com,FALSE,11/25/2024,12/28/2024,Economy,82,DAL-ELP,417,Karen Daniels
kdaniels@vizpainter.com,FALSE,10/18/2024,12/28/2024,Economy,150,DAL-OKC,417,Karen Daniels
kferguson@vizpainter.com,FALSE,6/16/2024,7/27/2024,First Class,306,DAL-OKC,418,Karen Ferguson
kferguson@vizpainter.com,FALSE,5/8/2024,8/16/2024,Economy,69,DAL-MDW,418,Karen Ferguson
kferguson@vizpainter.com,FALSE,5/6/2024,7/27/2024,Economy,159,DAL-CLE,418,Karen Ferguson
kferguson@vizpainter.com,TRUE,5/23/2024,7/27/2024,Economy,137,DAL-MDW,418,Karen Ferguson
kducich@vizpainter.com,FALSE,7/17/2024,8/2/2024,Economy,127,DAL-LAS,422,Katherine Ducich
kducich@vizpainter.com,FALSE,7/15/2024,8/2/2024,Economy,147,DAL-OKC,422,Katherine Ducich
kducich@vizpainter.com,TRUE,6/30/2024,8/2/2024,Economy,122,DAL-LGA,422,Katherine Ducich
kducich@vizpainter.com,FALSE,7/18/2024,8/2/2024,Economy,126,DAL-PHX,422,Katherine Ducich
khughes@vizpainter.com,TRUE,10/27/2024,12/7/2024,Economy,67,DAL-LGA,423,Katherine Hughes
kmurray@vizpainter.com,FALSE,10/10/2024,12/21/2024,First Class,291,DAL-HOU,424,Katherine Murray
knockton@vizpainter.com,FALSE,2/24/2024,3/21/2024,Economy,81,DAL-PHX,425,Katherine Nockton
schance@vizpainter.com,FALSE,12/22/2023,1/14/2024,Economy,105,DAL-OKC,695,Shaun Chance
sweien@vizpainter.com,FALSE,5/19/2024,6/6/2024,Economy,135,DAL-MDW,696,Shaun Weien
sweien@vizpainter.com,FALSE,5/1/2024,6/6/2024,Economy,124,DAL-PHX,696,Shaun Weien
sweien@vizpainter.com,TRUE,4/22/2024,6/6/2024,Economy,80,DAL-ATL,696,Shaun Weien
sjackson@vizpainter.com,FALSE,6/19/2024,7/20/2024,Economy,108,DAL-HOU,699,Shirley Jackson
sjackson@vizpainter.com,FALSE,6/25/2024,7/20/2024,Economy,71,DAL-MDW,699,Shirley Jackson
scooley@vizpainter.com,TRUE,9/13/2024,11/10/2024,Business,99,DAL-HOU,704,Sonia Cooley
sperrino@vizpainter.com,TRUE,10/9/2024,12/13/2024,Economy,123,DAL-MDW,707,Stefania Perrino
sphelps@vizpainter.com,FALSE,12/5/2024,12/13/2024,Business,148,DAL-SEA,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,10/16/2024,12/13/2024,Economy,88,DAL-MDW,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,10/28/2024,12/13/2024,Economy,91,DAL-CLE,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,10/17/2024,12/13/2024,Business,97,DAL-SEA,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,11/12/2024,12/13/2024,Economy,68,DAL-PHX,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,11/12/2024,12/13/2024,Economy,72,DAL-LGA,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,10/3/2024,12/13/2024,Economy,95,DAL-HOU,709,Stephanie Phelps
sphelps@vizpainter.com,FALSE,11/10/2024,12/13/2024,Economy,156,DAL-AUS,709,Stephanie Phelps
sulpright@vizpainter.com,TRUE,4/7/2024,6/24/2024,Business,112,DAL-AUS,710,Stephanie Ulpright
sulpright@vizpainter.com,FALSE,4/14/2024,6/24/2024,Economy,99,DAL-GRR,710,Stephanie Ulpright
